order_id,order_date,MONTH,YEAR,store_name,product_name,category_name,brand_name,list_price,quantity,discount,total_revenue,net_revenue
62,07/02/2016,2,2016,Santa Cruz Bikes,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles,Electra,269.99,1,0.07,269.99,251.0907
62,07/02/2016,2,2016,Santa Cruz Bikes,Trek Remedy 29 Carbon Frameset - 2016,Mountain Bikes,Trek,1799.99,2,0.1,3599.98,3239.982
62,07/02/2016,2,2016,Santa Cruz Bikes,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Electra,269.99,2,0.1,539.98,485.982
63,07/02/2016,2,2016,Baldwin Bikes,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Electra,499.99,2,0.1,999.98,899.982
63,07/02/2016,2,2016,Baldwin Bikes,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Pure Cycles,449,2,0.05,898,853.1
63,07/02/2016,2,2016,Baldwin Bikes,Surly Wednesday Frameset - 2016,Mountain Bikes,Surly,999.99,1,0.1,999.99,899.991
64,07/02/2016,2,2016,Baldwin Bikes,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Electra,499.99,2,0.1,999.98,899.982
64,07/02/2016,2,2016,Baldwin Bikes,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Electra,269.99,2,0.2,539.98,431.984
64,07/02/2016,2,2016,Baldwin Bikes,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Electra,299.99,2,0.2,599.98,479.984
64,07/02/2016,2,2016,Baldwin Bikes,Electra Townie Original 21D - 2016,Comfort Bicycles,Electra,549.99,2,0.1,1099.98,989.982
65,08/02/2016,2,2016,Baldwin Bikes,Electra Townie Original 21D - 2016,Cruisers Bicycles,Electra,549.99,1,0.1,549.99,494.991
66,09/02/2016,2,2016,Baldwin Bikes,Ritchey Timberwolf Frameset - 2016,Mountain Bikes,Ritchey,749.99,1,0.2,749.99,599.992
66,09/02/2016,2,2016,Baldwin Bikes,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Electra,299.99,1,0.07,299.99,278.9907
66,09/02/2016,2,2016,Baldwin Bikes,Electra Townie Original 21D - 2016,Cruisers Bicycles,Electra,549.99,1,0.07,549.99,511.4907
67,09/02/2016,2,2016,Rowlett Bikes,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Electra,299.99,2,0.2,599.98,479.984
67,09/02/2016,2,2016,Rowlett Bikes,Electra Townie Original 21D - 2016,Cruisers Bicycles,Electra,549.99,2,0.1,1099.98,989.982
67,09/02/2016,2,2016,Rowlett Bikes,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Electra,269.99,1,0.2,269.99,215.992
67,09/02/2016,2,2016,Rowlett Bikes,Heller Shagamaw Frame - 2016,Mountain Bikes,Heller,1320.99,2,0.1,2641.98,2377.782
67,09/02/2016,2,2016,Rowlett Bikes,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Pure Cycles,449,1,0.2,449,359.2
68,10/02/2016,2,2016,Baldwin Bikes,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Electra,269.99,2,0.07,539.98,502.1814
68,10/02/2016,2,2016,Baldwin Bikes,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Pure Cycles,429,1,0.1,429,386.1
69,10/02/2016,2,2016,Baldwin Bikes,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Electra,269.99,2,0.1,539.98,485.982
69,10/02/2016,2,2016,Baldwin Bikes,Heller Shagamaw Frame - 2016,Mountain Bikes,Heller,1320.99,1,0.2,1320.99,1056.792
69,10/02/2016,2,2016,Baldwin Bikes,Surly Straggler - 2016,Cyclocross Bicycles,Surly,1549,1,0.05,1549,1471.55
70,11/02/2016,2,2016,Rowlett Bikes,Surly Wednesday Frameset - 2016,Mountain Bikes,Surly,999.99,2,0.05,1999.98,1899.981
70,11/02/2016,2,2016,Rowlett Bikes,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles,Pure Cycles,449,1,0.2,449,359.2
70,11/02/2016,2,2016,Rowlett Bikes,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles,Electra,599.99,1,0.05,599.99,569.9905
71,11/02/2016,2,2016,Baldwin Bikes,Electra Townie Original 7D EQ - 2016,Comfort Bicycles,Electra,599.99,2,0.05,1199.98,1139.981
71,11/02/2016,2,2016,Baldwin Bikes,Electra Townie Original 21D - 2016,Comfort Bicycles,Electra,549.99,1,0.2,549.99,439.992
71,11/02/2016,2,2016,Baldwin Bikes,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles,Pure Cycles,449,1,0.1,449,404.1
72,12/02/2016,2,2016,Santa Cruz Bikes,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Pure Cycles,429,2,0.07,858,797.94
72,12/02/2016,2,2016,Santa Cruz Bikes,Electra Townie Original 21D - 2016,Cruisers Bicycles,Electra,549.99,1,0.05,549.99,522.4905
72,12/02/2016,2,2016,Santa Cruz Bikes,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Electra,269.99,2,0.1,539.98,485.982
73,12/02/2016,2,2016,Baldwin Bikes,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Electra,269.99,1,0.07,269.99,251.0907
73,12/02/2016,2,2016,Baldwin Bikes,Electra Townie Original 7D EQ - 2016,Comfort Bicycles,Electra,599.99,2,0.05,1199.98,1139.981
73,12/02/2016,2,2016,Baldwin Bikes,Surly Wednesday Frameset - 2016,Mountain Bikes,Surly,999.99,2,0.07,1999.98,1859.9814
73,12/02/2016,2,2016,Baldwin Bikes,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Electra,499.99,1,0.07,499.99,464.9907
73,12/02/2016,2,2016,Baldwin Bikes,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Electra,299.99,2,0.2,599.98,479.984
74,13/02/2016,2,2016,Baldwin Bikes,Electra Townie Original 7D EQ - 2016,Cruisers Bicycles,Electra,599.99,2,0.05,1199.98,1139.981
74,13/02/2016,2,2016,Baldwin Bikes,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Surly,469.99,1,0.07,469.99,437.0907
75,14/02/2016,2,2016,Baldwin Bikes,Surly Wednesday Frameset - 2016,Mountain Bikes,Surly,999.99,1,0.1,999.99,899.991
75,14/02/2016,2,2016,Baldwin Bikes,Trek Slash 8 27.5 - 2016,Mountain Bikes,Trek,3999.99,2,0.07,7999.98,7439.9814
75,14/02/2016,2,2016,Baldwin Bikes,Electra Moto 1 - 2016,Cruisers Bicycles,Electra,529.99,1,0.2,529.99,423.992
76,16/02/2016,2,2016,Baldwin Bikes,Electra Townie Original 21D - 2016,Cruisers Bicycles,Electra,549.99,1,0.05,549.99,522.4905
76,16/02/2016,2,2016,Baldwin Bikes,Surly Straggler 650b - 2016,Cyclocross Bicycles,Surly,1680.99,2,0.1,3361.98,3025.782
76,16/02/2016,2,2016,Baldwin Bikes,Heller Shagamaw Frame - 2016,Mountain Bikes,Heller,1320.99,1,0.07,1320.99,1228.5207
77,16/02/2016,2,2016,Santa Cruz Bikes,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles,Electra,599.99,1,0.07,599.99,557.9907
77,16/02/2016,2,2016,Santa Cruz Bikes,Electra Townie Original 21D - 2016,Comfort Bicycles,Electra,549.99,2,0.1,1099.98,989.982
77,16/02/2016,2,2016,Santa Cruz Bikes,Electra Townie Original 7D EQ - 2016,Comfort Bicycles,Electra,599.99,1,0.2,599.99,479.992
77,16/02/2016,2,2016,Santa Cruz Bikes,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Electra,499.99,1,0.2,499.99,399.992
78,16/02/2016,2,2016,Baldwin Bikes,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Pure Cycles,429,1,0.07,429,398.97
78,16/02/2016,2,2016,Baldwin Bikes,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Pure Cycles,449,1,0.2,449,359.2
78,16/02/2016,2,2016,Baldwin Bikes,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles,Pure Cycles,449,2,0.1,898,808.2
78,16/02/2016,2,2016,Baldwin Bikes,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles,Electra,269.99,2,0.1,539.98,485.982
79,17/02/2016,2,2016,Santa Cruz Bikes,Trek Conduit+ - 2016,Electric Bikes,Trek,2999.99,2,0.1,5999.98,5399.982
79,17/02/2016,2,2016,Santa Cruz Bikes,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Pure Cycles,429,2,0.05,858,815.1
79,17/02/2016,2,2016,Santa Cruz Bikes,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Surly,469.99,1,0.1,469.99,422.991
79,17/02/2016,2,2016,Santa Cruz Bikes,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Electra,499.99,2,0.07,999.98,929.9814
80,17/02/2016,2,2016,Baldwin Bikes,Electra Townie Original 7D EQ - 2016,Comfort Bicycles,Electra,599.99,1,0.1,599.99,539.991
80,17/02/2016,2,2016,Baldwin Bikes,Electra Townie Original 21D - 2016,Comfort Bicycles,Electra,549.99,1,0.1,549.99,494.991
80,17/02/2016,2,2016,Baldwin Bikes,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Pure Cycles,429,1,0.2,429,343.2
81,17/02/2016,2,2016,Baldwin Bikes,Surly Straggler - 2016,Cyclocross Bicycles,Surly,1549,2,0.2,3098,2478.4
81,17/02/2016,2,2016,Baldwin Bikes,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Electra,299.99,2,0.05,599.98,569.981
81,17/02/2016,2,2016,Baldwin Bikes,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Electra,499.99,2,0.05,999.98,949.981
82,18/02/2016,2,2016,Baldwin Bikes,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Electra,499.99,2,0.1,999.98,899.982
82,18/02/2016,2,2016,Baldwin Bikes,Surly Straggler 650b - 2016,Cyclocross Bicycles,Surly,1680.99,2,0.2,3361.98,2689.584
83,19/02/2016,2,2016,Santa Cruz Bikes,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles,Electra,599.99,1,0.2,599.99,479.992
83,19/02/2016,2,2016,Santa Cruz Bikes,Surly Wednesday Frameset - 2016,Mountain Bikes,Surly,999.99,2,0.05,1999.98,1899.981
84,20/02/2016,2,2016,Baldwin Bikes,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Electra,299.99,2,0.07,599.98,557.9814
84,20/02/2016,2,2016,Baldwin Bikes,Electra Moto 1 - 2016,Cruisers Bicycles,Electra,529.99,2,0.07,1059.98,985.7814
85,20/02/2016,2,2016,Baldwin Bikes,Trek Fuel EX 8 29 - 2016,Mountain Bikes,Trek,2899.99,2,0.05,5799.98,5509.981
85,20/02/2016,2,2016,Baldwin Bikes,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles,Pure Cycles,449,1,0.07,449,417.57
86,21/02/2016,2,2016,Baldwin Bikes,Trek Conduit+ - 2016,Electric Bikes,Trek,2999.99,2,0.1,5999.98,5399.982
86,21/02/2016,2,2016,Baldwin Bikes,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Electra,299.99,2,0.07,599.98,557.9814
86,21/02/2016,2,2016,Baldwin Bikes,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Electra,269.99,2,0.2,539.98,431.984
86,21/02/2016,2,2016,Baldwin Bikes,Electra Moto 1 - 2016,Cruisers Bicycles,Electra,529.99,1,0.1,529.99,476.991
87,21/02/2016,2,2016,Baldwin Bikes,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles,Electra,599.99,2,0.2,1199.98,959.984
87,21/02/2016,2,2016,Baldwin Bikes,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Electra,299.99,2,0.1,599.98,539.982
88,21/02/2016,2,2016,Baldwin Bikes,Surly Straggler - 2016,Cyclocross Bicycles,Surly,1549,1,0.07,1549,1440.57
88,21/02/2016,2,2016,Baldwin Bikes,Trek Remedy 29 Carbon Frameset - 2016,Mountain Bikes,Trek,1799.99,2,0.1,3599.98,3239.982
88,21/02/2016,2,2016,Baldwin Bikes,Trek Slash 8 27.5 - 2016,Mountain Bikes,Trek,3999.99,1,0.1,3999.99,3599.991
89,21/02/2016,2,2016,Rowlett Bikes,Heller Shagamaw Frame - 2016,Mountain Bikes,Heller,1320.99,1,0.05,1320.99,1254.9405
89,21/02/2016,2,2016,Rowlett Bikes,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Surly,469.99,2,0.1,939.98,845.982
90,23/02/2016,2,2016,Baldwin Bikes,Surly Wednesday Frameset - 2016,Mountain Bikes,Surly,999.99,1,0.1,999.99,899.991
90,23/02/2016,2,2016,Baldwin Bikes,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Surly,469.99,1,0.07,469.99,437.0907
91,25/02/2016,2,2016,Santa Cruz Bikes,Surly Straggler 650b - 2016,Cyclocross Bicycles,Surly,1680.99,1,0.1,1680.99,1512.891
91,25/02/2016,2,2016,Santa Cruz Bikes,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Electra,499.99,1,0.05,499.99,474.9905
91,25/02/2016,2,2016,Santa Cruz Bikes,Electra Moto 1 - 2016,Cruisers Bicycles,Electra,529.99,2,0.07,1059.98,985.7814
91,25/02/2016,2,2016,Santa Cruz Bikes,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Electra,269.99,2,0.07,539.98,502.1814
92,25/02/2016,2,2016,Baldwin Bikes,Trek Remedy 29 Carbon Frameset - 2016,Mountain Bikes,Trek,1799.99,1,0.1,1799.99,1619.991
93,26/02/2016,2,2016,Santa Cruz Bikes,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Electra,269.99,2,0.07,539.98,502.1814
93,26/02/2016,2,2016,Santa Cruz Bikes,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Pure Cycles,429,1,0.05,429,407.55
93,26/02/2016,2,2016,Santa Cruz Bikes,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Electra,269.99,1,0.1,269.99,242.991
93,26/02/2016,2,2016,Santa Cruz Bikes,Ritchey Timberwolf Frameset - 2016,Mountain Bikes,Ritchey,749.99,1,0.2,749.99,599.992
93,26/02/2016,2,2016,Santa Cruz Bikes,Surly Straggler - 2016,Cyclocross Bicycles,Surly,1549,2,0.07,3098,2881.14
94,27/02/2016,2,2016,Santa Cruz Bikes,Electra Townie Original 21D - 2016,Cruisers Bicycles,Electra,549.99,1,0.05,549.99,522.4905
94,27/02/2016,2,2016,Santa Cruz Bikes,Trek Fuel EX 8 29 - 2016,Mountain Bikes,Trek,2899.99,1,0.2,2899.99,2319.992
94,27/02/2016,2,2016,Santa Cruz Bikes,Surly Straggler 650b - 2016,Cyclocross Bicycles,Surly,1680.99,1,0.2,1680.99,1344.792
94,27/02/2016,2,2016,Santa Cruz Bikes,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Electra,269.99,2,0.07,539.98,502.1814
95,27/02/2016,2,2016,Baldwin Bikes,Surly Straggler - 2016,Cyclocross Bicycles,Surly,1549,2,0.2,3098,2478.4
95,27/02/2016,2,2016,Baldwin Bikes,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Pure Cycles,449,1,0.1,449,404.1
95,27/02/2016,2,2016,Baldwin Bikes,Trek Remedy 29 Carbon Frameset - 2016,Mountain Bikes,Trek,1799.99,2,0.2,3599.98,2879.984
95,27/02/2016,2,2016,Baldwin Bikes,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles,Electra,599.99,2,0.05,1199.98,1139.981
96,27/02/2016,2,2016,Baldwin Bikes,Electra Townie Original 7D EQ - 2016,Comfort Bicycles,Electra,599.99,1,0.1,599.99,539.991
96,27/02/2016,2,2016,Baldwin Bikes,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Electra,299.99,1,0.05,299.99,284.9905
97,28/02/2016,2,2016,Baldwin Bikes,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles,Electra,599.99,2,0.2,1199.98,959.984
97,28/02/2016,2,2016,Baldwin Bikes,Ritchey Timberwolf Frameset - 2016,Mountain Bikes,Ritchey,749.99,1,0.07,749.99,697.4907
97,28/02/2016,2,2016,Baldwin Bikes,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Surly,469.99,2,0.2,939.98,751.984
97,28/02/2016,2,2016,Baldwin Bikes,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Pure Cycles,449,1,0.1,449,404.1
98,28/02/2016,2,2016,Baldwin Bikes,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Pure Cycles,449,1,0.07,449,417.57
98,28/02/2016,2,2016,Baldwin Bikes,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Electra,269.99,1,0.1,269.99,242.991
98,28/02/2016,2,2016,Baldwin Bikes,Ritchey Timberwolf Frameset - 2016,Mountain Bikes,Ritchey,749.99,1,0.2,749.99,599.992
98,28/02/2016,2,2016,Baldwin Bikes,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Electra,269.99,2,0.2,539.98,431.984
99,29/02/2016,2,2016,Rowlett Bikes,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Electra,269.99,1,0.2,269.99,215.992
99,29/02/2016,2,2016,Rowlett Bikes,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Electra,269.99,1,0.2,269.99,215.992
99,29/02/2016,2,2016,Rowlett Bikes,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Electra,499.99,2,0.05,999.98,949.981
99,29/02/2016,2,2016,Rowlett Bikes,Trek Slash 8 27.5 - 2016,Mountain Bikes,Trek,3999.99,2,0.07,7999.98,7439.9814
99,29/02/2016,2,2016,Rowlett Bikes,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Electra,299.99,2,0.2,599.98,479.984
100,01/03/2016,3,2016,Baldwin Bikes,Electra Townie Original 21D - 2016,Cruisers Bicycles,Electra,549.99,2,0.05,1099.98,1044.981
100,01/03/2016,3,2016,Baldwin Bikes,Surly Straggler 650b - 2016,Cyclocross Bicycles,Surly,1680.99,2,0.1,3361.98,3025.782
100,01/03/2016,3,2016,Baldwin Bikes,Trek Slash 8 27.5 - 2016,Mountain Bikes,Trek,3999.99,2,0.2,7999.98,6399.984
100,01/03/2016,3,2016,Baldwin Bikes,Electra Townie Original 7D EQ - 2016,Cruisers Bicycles,Electra,599.99,2,0.2,1199.98,959.984
100,01/03/2016,3,2016,Baldwin Bikes,Electra Townie Original 21D - 2016,Comfort Bicycles,Electra,549.99,2,0.1,1099.98,989.982
101,01/03/2016,3,2016,Rowlett Bikes,Electra Townie Original 21D - 2016,Cruisers Bicycles,Electra,549.99,2,0.2,1099.98,879.984
102,02/03/2016,3,2016,Baldwin Bikes,Electra Moto 1 - 2016,Cruisers Bicycles,Electra,529.99,1,0.05,529.99,503.4905
102,02/03/2016,3,2016,Baldwin Bikes,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Electra,269.99,1,0.07,269.99,251.0907
103,03/03/2016,3,2016,Santa Cruz Bikes,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Pure Cycles,429,1,0.07,429,398.97
103,03/03/2016,3,2016,Santa Cruz Bikes,Surly Wednesday Frameset - 2016,Mountain Bikes,Surly,999.99,1,0.05,999.99,949.9905
103,03/03/2016,3,2016,Santa Cruz Bikes,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles,Pure Cycles,449,1,0.2,449,359.2
103,03/03/2016,3,2016,Santa Cruz Bikes,Electra Moto 1 - 2016,Cruisers Bicycles,Electra,529.99,2,0.1,1059.98,953.982
103,03/03/2016,3,2016,Santa Cruz Bikes,Trek Conduit+ - 2016,Electric Bikes,Trek,2999.99,2,0.1,5999.98,5399.982
104,03/03/2016,3,2016,Baldwin Bikes,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Pure Cycles,449,2,0.1,898,808.2
104,03/03/2016,3,2016,Baldwin Bikes,Electra Townie Original 7D EQ - 2016,Comfort Bicycles,Electra,599.99,1,0.05,599.99,569.9905
105,03/03/2016,3,2016,Baldwin Bikes,Surly Straggler 650b - 2016,Cyclocross Bicycles,Surly,1680.99,2,0.2,3361.98,2689.584
105,03/03/2016,3,2016,Baldwin Bikes,Surly Wednesday Frameset - 2016,Mountain Bikes,Surly,999.99,1,0.05,999.99,949.9905
105,03/03/2016,3,2016,Baldwin Bikes,Trek Conduit+ - 2016,Electric Bikes,Trek,2999.99,1,0.05,2999.99,2849.9905
106,04/03/2016,3,2016,Rowlett Bikes,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Pure Cycles,429,1,0.1,429,386.1
106,04/03/2016,3,2016,Rowlett Bikes,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Electra,269.99,2,0.1,539.98,485.982
107,06/03/2016,3,2016,Santa Cruz Bikes,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Pure Cycles,449,1,0.2,449,359.2
107,06/03/2016,3,2016,Santa Cruz Bikes,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Electra,269.99,2,0.1,539.98,485.982
108,06/03/2016,3,2016,Baldwin Bikes,Surly Straggler 650b - 2016,Cyclocross Bicycles,Surly,1680.99,1,0.1,1680.99,1512.891
108,06/03/2016,3,2016,Baldwin Bikes,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Electra,269.99,2,0.07,539.98,502.1814
108,06/03/2016,3,2016,Baldwin Bikes,Electra Townie Original 7D EQ - 2016,Cruisers Bicycles,Electra,599.99,2,0.05,1199.98,1139.981
109,06/03/2016,3,2016,Baldwin Bikes,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Electra,269.99,2,0.1,539.98,485.982
109,06/03/2016,3,2016,Baldwin Bikes,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Surly,469.99,1,0.07,469.99,437.0907
110,06/03/2016,3,2016,Rowlett Bikes,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles,Electra,269.99,1,0.1,269.99,242.991
111,07/03/2016,3,2016,Baldwin Bikes,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles,Electra,269.99,1,0.1,269.99,242.991
111,07/03/2016,3,2016,Baldwin Bikes,Electra Townie Original 21D - 2016,Cruisers Bicycles,Electra,549.99,2,0.07,1099.98,1022.9814
112,08/03/2016,3,2016,Baldwin Bikes,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Electra,299.99,2,0.2,599.98,479.984
112,08/03/2016,3,2016,Baldwin Bikes,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Electra,499.99,2,0.07,999.98,929.9814
112,08/03/2016,3,2016,Baldwin Bikes,Electra Townie Original 21D - 2016,Comfort Bicycles,Electra,549.99,2,0.05,1099.98,1044.981
112,08/03/2016,3,2016,Baldwin Bikes,Heller Shagamaw Frame - 2016,Mountain Bikes,Heller,1320.99,1,0.2,1320.99,1056.792
113,08/03/2016,3,2016,Baldwin Bikes,Electra Townie Original 21D - 2016,Cruisers Bicycles,Electra,549.99,2,0.07,1099.98,1022.9814
113,08/03/2016,3,2016,Baldwin Bikes,Electra Townie Original 21D - 2016,Comfort Bicycles,Electra,549.99,2,0.1,1099.98,989.982
113,08/03/2016,3,2016,Baldwin Bikes,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Surly,469.99,1,0.07,469.99,437.0907
113,08/03/2016,3,2016,Baldwin Bikes,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Electra,299.99,1,0.2,299.99,239.992
113,08/03/2016,3,2016,Baldwin Bikes,Heller Shagamaw Frame - 2016,Mountain Bikes,Heller,1320.99,2,0.2,2641.98,2113.584
114,08/03/2016,3,2016,Baldwin Bikes,Electra Townie Original 21D - 2016,Cruisers Bicycles,Electra,549.99,1,0.05,549.99,522.4905
114,08/03/2016,3,2016,Baldwin Bikes,Ritchey Timberwolf Frameset - 2016,Mountain Bikes,Ritchey,749.99,1,0.07,749.99,697.4907
114,08/03/2016,3,2016,Baldwin Bikes,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Electra,269.99,2,0.1,539.98,485.982
115,09/03/2016,3,2016,Baldwin Bikes,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Electra,269.99,1,0.2,269.99,215.992
115,09/03/2016,3,2016,Baldwin Bikes,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Pure Cycles,449,1,0.1,449,404.1
116,10/03/2016,3,2016,Baldwin Bikes,Electra Townie Original 7D EQ - 2016,Comfort Bicycles,Electra,599.99,1,0.05,599.99,569.9905
117,10/03/2016,3,2016,Baldwin Bikes,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Electra,269.99,2,0.2,539.98,431.984
117,10/03/2016,3,2016,Baldwin Bikes,Electra Townie Original 7D EQ - 2016,Comfort Bicycles,Electra,599.99,1,0.05,599.99,569.9905
117,10/03/2016,3,2016,Baldwin Bikes,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles,Electra,269.99,1,0.2,269.99,215.992
117,10/03/2016,3,2016,Baldwin Bikes,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Pure Cycles,449,1,0.05,449,426.55
118,12/03/2016,3,2016,Santa Cruz Bikes,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles,Pure Cycles,449,1,0.07,449,417.57
118,12/03/2016,3,2016,Santa Cruz Bikes,Trek Fuel EX 8 29 - 2016,Mountain Bikes,Trek,2899.99,1,0.07,2899.99,2696.9907
118,12/03/2016,3,2016,Santa Cruz Bikes,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Surly,469.99,1,0.07,469.99,437.0907
118,12/03/2016,3,2016,Santa Cruz Bikes,Surly Wednesday Frameset - 2016,Mountain Bikes,Surly,999.99,2,0.1,1999.98,1799.982
118,12/03/2016,3,2016,Santa Cruz Bikes,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Electra,299.99,2,0.07,599.98,557.9814
119,12/03/2016,3,2016,Baldwin Bikes,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Electra,499.99,1,0.05,499.99,474.9905
120,14/03/2016,3,2016,Baldwin Bikes,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Electra,269.99,2,0.05,539.98,512.981
120,14/03/2016,3,2016,Baldwin Bikes,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Surly,469.99,2,0.05,939.98,892.981
120,14/03/2016,3,2016,Baldwin Bikes,Surly Straggler - 2016,Cyclocross Bicycles,Surly,1549,2,0.05,3098,2943.1
120,14/03/2016,3,2016,Baldwin Bikes,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Pure Cycles,429,1,0.05,429,407.55
120,14/03/2016,3,2016,Baldwin Bikes,Electra Townie Original 7D EQ - 2016,Cruisers Bicycles,Electra,599.99,2,0.2,1199.98,959.984
121,14/03/2016,3,2016,Baldwin Bikes,Heller Shagamaw Frame - 2016,Mountain Bikes,Heller,1320.99,1,0.2,1320.99,1056.792
